741,Elisha Fisher,913.12,27
742,Ms. Raymon Strosin,1292.9,34
743,Ronnie Kertzmann Sr.,4373.84,25
744,Mack Kilback,4631.11,28
745,Miguelina Mayert,966.89,38
746,Shantel McLaughlin,2210.98,43
747,Mckinley Simonis,1074.42,41
748,Mrs. Andy Ortiz,4797.74,46
749,Holley Rohan,4340.2,34
750,Christal Marvin V,2568.16,35
751,Evie MacGyver Jr.,1244.44,39
752,Leilani Feest,1214.34,22
753,Lonny Weissnat V,1190.97,24
754,Danyel Koss,2050.14,35
755,Rodolfo Kuphal,4975.87,38
756,Dr. Analisa Krajcik,3597.11,43
757,Mrs. Dorsey Kihn,4306.43,46
758,Caryl Lueilwitz V,3141.37,35
759,Morris Conroy,4623.61,23
760,Dr. Tuyet Yundt,2254.95,30
761,Curtis Konopelski,3512.58,24
762,Emilia Schmitt,1350.36,25
763,Curtis Baumbach Sr.,4642.31,42
764,Shala Beier,2512.29,46
765,Season Hartmann,1493.26,24
766,Mr. Tobie Satterfield,4737.1,42
767,Miss Josue Spinka,3229.77,43
768,Roosevelt Volkman V,656.25,25
769,Sonny Flatley IV,3960.04,32
770,Ms. Emilie Dietrich,3122.84,26
771,Olevia Crist,1659.08,33
772,Ms. Cortney Mosciski,3835.79,35
773,Noriko Lebsack,2286.78,32
774,Antwan Jaskolski,1308.69,42
775,Shelby Marks,1331.22,32
776,Rubi Gibson,3523.42,32
777,Dexter Yundt,3523.5,31
778,Gustavo Abernathy Jr.,4981.92,31
779,Wilbert Heathcote,3491.26,43
780,Eusebio Gleason,3262.66,38
781,Mechelle Steuber,2460.27,29
782,Miss Arturo Cartwright,2200.86,44
783,Adaline Buckridge,827.8,46
784,Kurt Shanahan DDS,2627.98,26
785,Mohammad Cassin,3380.72,28
786,Clinton Christiansen,2818.85,23
787,Ms. Eddie Bernier,2052.13,33
788,Leone Robel,567.48,35
789,Gaylord Anderson,2474.16,22
790,Stephen Abshire,1430.43,29
791,Ruben Powlowski,1193.04,29
792,Kanisha Donnelly,3817.03,33
793,Logan Windler,1777.42,38
794,Leticia Hayes,3401.32,35
795,Galina Paucek,3663.5,45
796,Nicholas Lueilwitz,4878.21,41
797,Terese Trantow,1790.01,23
798,Vicente Goyette,4836.4,35
799,Eugene Stehr,507.67,46
800,Luise Schamberger,777.47,29
801,Gregory Pfeffer,3521.8,33
802,Lloyd Nader III,4622.65,21
803,Lovie Toy,4632.0,27
804,Jeromy Hyatt MD,866.15,33
805,Sofia Cole,520.58,30
806,Linsey Frami V,4068.13,42
807,Emmanuel Flatley,1666.96,42
808,Lucio Murphy,1815.3,34
809,Perry Rippin,3169.5,24
810,Cherly Hudson PhD,1854.28,30
811,Ms. Debi Tremblay,2830.1,35
812,Ron Trantow,4904.98,47
813,Normand Gleason,1661.6,38
814,Miss Ramiro Fritsch,3606.67,43
815,Shamika Stanton,3387.56,34
816,Judy Kemmer,3124.74,34
817,Mr. Antoine McDermott,2176.09,34
818,Buck Bode,2342.35,26
819,Gerardo Durgan,1069.33,30
820,Ms. Diego Koelpin,2171.72,44
821,Ms. Kamala Predovic,3940.29,33
822,Stephen Collier,2619.45,22
823,Tanika Upton,2514.23,24
824,Adelina Hegmann Jr.,2771.7,20
825,Jerome Mitchell,4762.1,22
826,Georgeanna Williamson,4539.42,26
827,Mr. Asuncion Halvorson,4837.69,28
828,Babara Wehner,4255.35,29
829,Ms. Freddie Herzog,2601.29,22
830,Tia Sawayn,4626.33,24
831,Alane Moore,1472.98,20
832,Isreal Hand Sr.,873.97,34
833,Jewel Reynolds,3620.13,24
834,August Anderson,2466.04,21
835,Tinisha Bergstrom,1986.63,23
836,Oswaldo Green,4793.74,39
837,Inger Reinger,1779.72,23
838,Mr. Altagracia Leuschke,2195.2,38
839,Madalene Krajcik,4331.81,46
840,Dana Welch,2653.78,28
841,Jan Luettgen,3229.56,20
842,Miss Marcene Howell,2513.45,42
843,James Leuschke,2147.83,34
844,Mrs. Lucie Bergstrom,875.48,30
845,Ms. Marg Murazik,2000.45,41
846,Zulema Runolfsdottir,1757.54,33
847,Ilene Thompson,1743.9,32
848,Winona Goldner I,3414.67,41
849,Ashli Lang,3330.94,36
850,Clifton Kautzer,3666.61,47
851,Hyman Kuphal,1648.56,26
852,Malisa Davis IV,3508.15,40
853,Kirby Luettgen,1225.36,41
854,Ciera Reichert,4768.7,37
855,Masako Jenkins,2399.92,38
856,Dacia Fadel,4114.32,25
857,Stasia Weissnat,4534.21,29
858,Barney Walsh DVM,4438.01,32
859,Philip Halvorson,1153.94,23
860,Cedric Kuvalis,3147.77,27
861,Bethanie Pollich,4748.95,20
862,Mr. Ling Roob,1414.02,24
863,Geralyn Bednar,1222.66,25
864,Arron Beatty,3723.95,24
865,Reinaldo Hamill,961.04,25
866,Cinderella Ullrich,4648.86,33
867,Britt Ankunding Sr.,3113.68,23
868,Bobby Feest,2023.14,34
869,Miss Erwin Moen,629.49,23
870,Eustolia Dietrich,2898.8,36
871,Mr. Erasmo Hilll,1128.82,25
872,Marcela Ward,2216.84,35
873,Ms. Lourie VonRueden,918.34,26
874,Marva Lehner DDS,3114.18,25
875,Thalia Huel,3001.0,35
876,Alden O'Kon,1238.12,41
877,Mr. Else Hessel,1550.51,33
878,Gail Waters,2460.49,25
879,Ms. Kimberley Wisozk,1505.16,36
880,Milly Jaskolski,3800.35,41
881,Jefferson Schmeler,1451.13,42
882,Dr. Joyce Runolfsdottir,4498.95,40
883,Chester Rice,1117.65,41
884,Ms. Kenia Schmidt,3193.88,20
885,Ms. Tara Schimmel,3839.05,38
886,Kyla Koch,4759.93,28
887,Hilton Bartoletti,1689.65,46
888,Veola Schamberger,3605.88,28
889,Christen Russel MD,2755.99,40
890,Aubrey Hartmann,2083.31,22
891,Eldon Dicki,4469.08,42
892,Miss Rigoberto Graham,3743.43,33
893,Sherryl Ondricka MD,4188.62,46
894,Miss Madeleine Hettinger,3812.47,26
895,Floretta Waelchi,1344.51,24
896,Porter Kulas,2065.99,29
897,Marilyn Von,2774.52,23
898,Leonila Cartwright,1956.9,22
899,Orville Bruen,4025.99,33
900,Everette Effertz PhD,4596.19,34
901,Mrs. Windy Bauch,3371.72,23
902,Ted Kiehn Jr.,4735.17,40
903,Tia Harber,1869.2,28
904,Kimber Torp,1230.42,45
905,Jeff Murphy DVM,4161.65,29
906,Mrs. Norbert Beer,1179.43,44
907,Adrienne Steuber,4761.26,34
908,Miss Fernande Kris,3906.27,35
909,Mr. Darrick Oberbrunner,4190.55,43
910,Evia Kuphal,2357.61,21
911,Miss Sueann Jaskolski,1479.09,37
912,Sommer Bins,1308.39,45
913,Maile Pfannerstill,4143.72,44
914,Jessi Turner III,4983.05,22
915,Mrs. Jill Bode,1608.49,44
916,Tommie Rosenbaum DVM,3518.26,24
917,Paige Tillman DDS,3009.97,42
918,Prince Gleichner,3839.49,29
919,Samella Hilll,3357.27,37
920,Mrs. Johnson Hills,3110.2,36
921,Ms. Isaias Paucek,4127.34,43
922,Steven Greenholt,4864.3,25
923,Kristin Harvey II,3514.49,35
924,Leah Dietrich II,4382.38,24
925,Roy Lowe,3624.18,21
926,Lonnie Sipes PhD,674.82,47
927,Mrs. Stefania Pacocha,2654.12,46
928,Ms. Gary Ratke,1998.62,26
929,Vanetta Stark,2710.31,35
930,Clinton Stamm,2746.13,39
931,Katheryn Reilly,607.74,37
932,Krishna Wolf,1379.75,22
933,Titus Cummerata MD,4096.17,42
934,Ms. Clarence Hayes,2510.66,26
935,Dr. Sana Kuvalis,4906.99,38
936,Eleni Hoppe,3827.15,37
937,Marylin O'Kon V,2478.3,44
938,Mrs. Debora Johns,3658.8,43
939,Philomena Larkin,1786.01,26
940,Paulene Mohr,4983.27,46
941,Mrs. Rosaria Pfeffer,4546.25,26
942,Arthur Watsica,2640.07,26
943,Nadia Walsh,2918.21,35
944,Dr. Monserrate Oberbrunner,3415.74,22
945,Gail Mayer,732.79,36
946,Florencio Stoltenberg,4583.61,41
947,Malia Herzog V,772.24,24
948,Dr. Marlys Gorczany,2771.17,42
949,Alycia Wintheiser,4093.44,25
950,Mrs. Mallie Corwin,4451.46,45
951,Elmer Rempel,3978.04,39
952,Katelin Armstrong,3474.15,23
953,Terese Leffler,1864.81,32
954,Del Feest,4343.8,42
955,Maximo Medhurst V,851.02,36
956,Alise Wisoky,4568.06,44
957,Nichelle D'Amore,574.89,33
958,Melvin Cormier,3376.02,30
959,Sanjuanita Schowalter,2425.38,43
960,Miss Nikita Lesch,628.21,46
961,Vania Stiedemann,2320.52,44
962,Jody Bailey,1727.57,38
963,Rudolf Bogan,2175.17,38
964,Young Powlowski DVM,4122.87,24
965,Cornelia Crooks,1610.99,36
966,Manuela Stamm,4032.64,24
967,Ms. Lashell Breitenberg,3895.48,24
968,Ms. Tonie Marks,3578.46,22
969,Patricia Schimmel,2130.0,36
970,Angelina Zulauf,2358.74,35
971,Reyes Crist DDS,4463.59,25
972,Leola McGlynn,4638.24,39
973,Ms. Christal Pfeffer,4729.42,25
974,Luba Murazik,2889.53,25
975,Fausto Bogan,3292.45,47
976,Cesar Ruecker PhD,2912.54,38
977,Dr. Alfred Wiegand,2152.03,23
978,Mrs. Booker Bogan,4106.69,26
979,Phillip Cummings,1367.4,25
980,Lyle Jaskolski,3978.71,44
981,Moriah Will Jr.,2984.94,32
982,Ali Halvorson,1666.6,37
983,Mikel Windler PhD,3936.45,24
984,Lan Gulgowski,3906.65,23
985,Pamella Williamson II,718.14,30
986,Madonna Hauck,3713.93,29
987,Lidia Wunsch,2581.2,23
988,Major Harber,3664.11,40
989,Vivienne Kozey,4287.35,22
990,Alberto Upton,770.84,44
991,Isabelle Schmidt,4830.19,28
992,Terresa Jast II,2279.4,23
993,Patrick Quigley,2690.86,42
994,Jordan Harber,4672.91,45
995,Chun Johnson,1818.86,39
996,Mrs. Vania Lemke,3621.82,42
997,Christy Strosin III,1513.15,23
998,Philip Adams DDS,3982.18,36
999,Rene Howell,4606.06,38
1000,Edmundo Hauck,4678.97,22
1001,Etta Kuhlman,3996.44,41
1,Sina Hessel MD,3113.13,45
2,Dr. Harvey Renner,2734.68,32
3,Annalee Kemmer,2979.3,46
4,Dreama Stokes,3586.13,46
5,Mrs. Daniele Goldner,2950.97,38
6,Isiah Howell,3624.15,44
7,Terra Spencer,2233.53,43
8,Yuko Abshire,2685.68,23
9,Luann Pacocha,752.6,31
10,Anh Vandervort,1321.75,21
11,Liza Zboncak,3867.44,34
12,Nobuko Armstrong,1015.26,35
13,Spencer Wisozk,553.4,30
14,Li Lebsack,1446.8,44
15,Jules Rogahn,1939.17,22
16,Derick Mills I,3785.7,46
17,Houston Altenwerth,3597.71,43
18,Racquel Wolff,2570.79,28
19,Will Bartell,4856.52,46
20,Portia Johnson,3436.93,43
21,Malcolm Conroy,3549.47,46
22,Angele Ernser,3082.84,30
23,Mayme Roberts MD,2426.63,37
24,Ali Erdman,1317.9,34
25,Jody Paucek,3696.53,32
26,Gaston Satterfield,633.51,46
27,Tammie Pouros,4929.49,47
28,Jeffery Bauch,3157.13,23
29,Sol Nicolas,647.32,37
30,Miss Rogelio Hayes,3864.13,31
31,Eddie Grimes,805.9,31
32,Mrs. Quinton Metz,3698.02,22
33,Jeanmarie Rohan Sr.,2085.64,40
34,Erick Rath,981.52,40
35,Andera Bahringer,1679.31,40
36,Francina Ullrich,1277.9,38
37,Carissa Weissnat,2507.85,40
38,Rhea Koss,3107.98,21
39,Cole Davis,4870.8,38
40,Mr. Celinda Jacobson,3305.79,39
41,Troy McLaughlin,3222.3,31
42,Magdalene Walter,3512.87,32
43,Kerry Vandervort,2050.27,30
44,Trenton Marks III,2443.77,25
45,Cristopher Bahringer,3278.19,27
46,Lavonne Reichert Sr.,4149.11,46
47,Warner Strosin,2141.62,44
48,Charlsie Torp,4956.15,33
49,Dr. Jesusita Rath,836.78,42
50,Franklin Witting,1821.96,32
51,Isaias Von,4757.46,22
52,Ronnie Willms,3363.51,43
53,Jewel Shanahan,2198.38,26
54,Bernarda Brakus,2154.84,41
55,Richie Kub,1918.05,43
56,Ms. Josh Harris,882.99,46
57,Mr. Emanuel Orn,1377.98,30
58,Priscila O'Reilly,4078.44,32
59,Felisa Orn,912.15,24
60,Alton Wolf I,4785.75,25
61,Forest Hirthe,3985.81,38
62,Mandi Ward,3523.65,46
63,Miles Harris,2163.36,42
64,Dr. Isaias Goldner,1722.38,35
65,Ms. Gabriel Daniel,2586.52,37
66,Tiesha Grant,3513.81,45
67,Miss Gilbert Heidenreich,1497.28,20
68,Dr. Soledad Sanford,3740.7,45
69,Jonathon Jones,2130.69,40
70,Al Kuvalis MD,4940.77,46
71,Shane Hoeger,3723.78,20
72,Pasquale Berge,3374.12,27
73,Ira Gerhold,4394.64,21
74,Miss Lynsey Corkery,1258.64,39
75,Mrs. Cortez Hintz,817.37,44
76,Brande Stark,3398.47,43
77,Sherwood Rohan,735.31,23
78,Issac Borer DVM,3445.03,26
79,Darline Krajcik Jr.,1255.1,30
80,Evie Predovic,748.25,21
81,Mrs. Derrick Zboncak,2429.23,38
82,Miss Janetta Rau,4139.85,21
83,Bobbie Gaylord,2998.58,34
84,Quintin Schinner DVM,3811.6,25
85,Geoffrey Wyman III,1963.66,47
86,Marylee Ernser IV,3387.11,33
87,Dr. Maribeth Hermiston,3677.35,27
88,Millard Franecki,1747.42,20
89,Valerie Franecki,2155.59,32
90,Lynna Jenkins I,2114.8,28
91,Jacqulyn Lynch,1081.91,20
92,Mr. Marcos Kassulke,3000.88,29
93,Carmine Legros,3758.51,36
94,Max McClure,4194.84,35
95,Yong Reichert,1764.24,47
96,Mike Cummerata,2786.65,33
97,Brady Mertz,2673.03,30
98,Celeste Watsica,3483.42,36
99,Andera Osinski,4551.91,32
100,Charlott Hyatt,2168.68,24
101,Arthur Kub,4561.39,41
102,Fay Abernathy,3346.74,32
103,Silvia Cummings DVM,2321.07,20
104,Nida West,1561.67,21
105,Isidro Cole,1698.91,39
106,Ivan Bogisich,4431.36,47
107,Miss Martin Ryan,2304.7,34
108,Ed Berge,3667.26,39
109,Shan Leannon,4042.06,27
110,Gudrun Moen,3493.24,35
111,Jordan Runolfsson V,623.7,45
112,Tom Schiller,3522.07,23
113,Waylon Beier,1510.38,37
114,Mrs. Benjamin Cremin,985.71,36
115,Mrs. Mitsuko Fay,589.63,32
116,Mrs. Brenda Braun,2028.41,25
117,Ryan Gaylord,2547.12,35
118,Tory Mayert,4962.51,33
119,Damien Lesch,3227.96,28
120,Lorena Stiedemann,4890.38,29
121,Avril Zieme,4674.79,46
122,Halina Turcotte,4589.92,34
123,Dwight Stracke,3050.03,29
124,Mr. Mariano Dietrich,3779.68,31
125,Sam Witting,2985.07,33
126,Mrs. Dwight Renner,4233.08,44
127,Demetrius Kuvalis,1562.05,47
128,Heide Wunsch,4200.16,41
129,Oliver Mraz,4416.36,41
130,Vicki Roob,1877.84,35
131,Mandi McLaughlin,4857.66,43
132,Eun Hayes,4391.4,29
133,Mrs. Dori Kunde,739.33,42
134,Harland Auer,3463.68,32
135,Kasey Greenholt,3014.9,30
136,Cedric D'Amore DDS,2551.63,33
137,Roseline Hoeger III,3271.76,23
138,Miss Joetta Kemmer,4239.59,32
139,Lynwood Bode,2394.13,46
140,Patty Pouros,4798.17,40
141,Miss Delinda Kessler,4162.56,30
142,Carey Osinski,1925.07,44
143,Lauren Mayer MD,4412.15,32
144,Miss Daren Schaden,4326.88,39
145,Ms. Kala Waters,4934.89,39
146,Gerry Aufderhar,3392.56,47
147,Johnette Fay,3140.9,25
148,Mr. Bess Hettinger,2285.67,26
149,Omer Durgan,1098.95,38
150,Russel Willms,4702.49,38
151,Andra Pfeffer V,987.04,23
152,Randal Auer,2293.47,35
153,Rob Adams,2041.36,47
154,Wilda Huels DDS,1232.67,39
155,Dr. Theola Kshlerin,3042.15,36
156,Philip Purdy,2656.85,36
157,Clarita Hyatt,1648.57,39
158,Orval Marquardt,4657.15,38
159,Miss Christin Zemlak,4079.09,42
160,Ms. Jacki Stark,3923.05,38
161,Dr. Andre Harber,1699.97,41
162,Belinda Roob,516.81,36
163,Patria Larson,811.29,20
164,Jason Berge,4534.65,24
165,Mrs. Raina Weissnat,1682.65,29
166,Ms. Rebecca Jenkins,861.17,41
167,Thora Steuber,1925.52,32
168,Malka Stracke,3266.64,30
169,Rolando Littel,2816.93,23
170,Dr. Kasey Oberbrunner,4108.31,31
171,Riley Steuber III,2054.68,26
172,Lisbeth Gusikowski,2412.49,43
173,Deandre Larson,1986.3,31
174,Vernon McLaughlin,2307.05,40
175,Jin Barton,1466.69,25
176,Ms. Evelia Gutmann,4016.43,33
177,Johnie Little,878.53,28
178,Bernardo Adams,1416.16,40
179,Luise Von PhD,892.36,29
180,Yong Schowalter,1054.1,22
181,Mr. Gregory Turner,4404.36,43
182,Deandre Herzog,4667.59,26
183,Laila Bode,1735.5,28
184,Jim Smitham,4721.44,41
185,Filiberto Breitenberg,4177.0,30
186,Morris Brakus,2684.23,30
187,Malcolm Boyer DDS,2798.47,32
188,Berneice Russel,693.89,21
189,Ginny Jast,2121.5,26
190,Floria Effertz PhD,1936.83,29
191,Roderick Parker,2108.49,28
192,Elden Williamson,3359.83,35
193,Sherley Jacobi,1348.6,47
194,Virgie Daniel,2695.02,42
195,Shayne Fadel,4425.66,35
196,Ashlie Emard,1354.86,41
197,Ms. Kerry Kilback,2982.99,39
198,Kurtis Konopelski,2480.8,21
199,Gregory O'Conner,3326.02,24
200,Scotty Monahan,689.96,42
201,Josefa Reinger PhD,2798.19,39
202,Etsuko Hermann,2503.46,34
203,Vickey Goyette IV,4878.35,43
204,Jennette Towne,2270.32,46
205,Mr. Eduardo Friesen,1646.73,41
206,Reda Rau,2768.0,36
207,Alesha Nicolas,2547.35,24
208,Miss Gene Altenwerth,3807.78,41
209,William Gerhold,1501.29,38
210,Ms. Georgie Sipes,4023.43,25
211,Mrs. Fatima Pagac,3192.53,43
212,Mrs. Lina Marks,3855.15,22
213,Laurence Fritsch III,3305.77,37
214,Celia Sawayn,1766.14,43
215,Natividad Ryan,2843.17,33
216,Mckinley Satterfield,671.44,44
217,Yon Turcotte,4402.07,39
218,Carey Considine I,1042.99,21
219,Duncan Oberbrunner,2592.99,30
220,Quentin Treutel,1422.08,21
221,Virgil Schmeler Sr.,678.88,25
222,Elden Romaguera,912.78,42
223,Joanie Torphy II,2377.31,33
224,Jeremy Roob,1335.52,38
225,Lakisha Witting,4435.8,22
226,William Tremblay,1696.08,44
227,So Terry II,704.23,39
228,Odis Steuber,4499.35,34
229,Tora Glover,4556.96,27
230,Albertha Blanda DVM,4189.84,31
231,Benton Moore,668.08,46
232,Antonietta Gibson,958.81,35
233,Verdell Abbott,2668.04,43
234,Mendy Moen,3548.4,42
235,Earnestine Hudson,3187.71,33
236,Lindsay McGlynn,960.53,26
237,Mr. Tyree Schinner,2398.86,26
238,Brandie Douglas,3182.51,25
239,Dr. Terrell Gutkowski,3390.47,20
240,Gene Rodriguez,594.84,32
241,Orville Renner V,3446.37,39
242,Ollie Nicolas,4621.91,32
243,Guillermo Harvey,1838.36,28
244,Dr. Marcos Keebler,2693.61,37
245,Ralph Hoppe,1470.06,34
246,Ms. Blake Hirthe,893.11,27
247,Janine Hickle,2173.5,41
248,Deloise Douglas,2238.48,21
249,Brendan Bins,2219.81,32
250,Mervin Rath,2292.87,25
251,Vernetta Farrell PhD,655.5,38
252,Tory O'Connell IV,1638.22,41
253,Jane Bernier,3801.98,37
254,Sirena Toy,4003.02,44
255,Marc Hegmann,2177.48,35
256,Todd Douglas,1492.5,26
257,Bethel Kihn,2689.33,38
258,Clarence Langosh,1782.32,29
259,Maurice Waters,1723.73,21
260,Lawerence Huels,4880.76,29
261,Ricki Effertz V,3106.05,36
262,Dr. Eli Schuster,4130.58,22
263,Candelaria Goldner,3259.69,29
264,Junior Hickle,2283.95,44
265,Dr. Merri Schmitt,3026.42,45
266,Kim Watsica,2553.07,25
267,Lanora Little Jr.,1043.75,40
268,Irwin Kuvalis,2617.51,43
269,Mr. Weston Lehner,1159.99,21
270,Lino Herman,1208.74,23
271,Chara Crona,2896.35,29
272,Mr. Daniel Emard,4271.42,21
273,Anibal Goldner V,3177.93,31
274,Arletha Heathcote,4906.82,33
275,Tory Robel,811.45,44
276,Loreta Bernier,2178.98,42
277,Raymon Wolff,4077.65,47
278,Sharon Zboncak,2601.23,47
279,Usha Bahringer,2077.83,42
280,Kera Rau,4632.81,37
281,Carl Kreiger,4412.8,37
282,Joannie Gibson,4491.82,33
283,Joaquina Hickle,3558.67,29
284,Mr. Shelby Mayert,715.92,24
285,Hong Upton,3174.91,22
286,Fabian Olson,3360.73,27
287,Mr. Nelle Stehr,3253.06,33
288,Ashlee Altenwerth,3074.78,24
289,Lida Runte,1323.34,34
290,Mrs. Krysta Quigley,3376.17,46
291,Dr. Mariano Borer,2730.68,39
292,Terresa Ullrich,868.95,24
293,Lon Hilll,2499.24,40
294,Miss Ernestina Lemke,3613.64,37
295,Xenia Kautzer,723.78,35
296,Jan Funk,2312.0,43
297,Miss Filomena Zieme,2151.39,43
298,Tamra Robel,3411.91,36
299,Mitch Heidenreich MD,3151.5,42
300,Pearle Mitchell,1067.96,22
301,Melvin Kihn,4698.35,28
302,Sid Ullrich,2670.83,35
303,Chong Beer,2930.75,35
304,Wade Beer III,2105.6,47
305,Felipe Cummings DVM,3927.97,23
306,Jere Braun,3473.75,30
307,Kattie Roberts,2150.27,26
308,Mrs. Marci Okuneva,2387.69,43
309,Jefferey Stehr,4058.23,38
310,Melissia Dietrich,4703.14,45
311,Sang Carter,1098.66,46
312,Cordell Blick,2168.38,40
313,Brian Little,1523.96,22
314,Jill Johnston,812.04,35
315,Franklin VonRueden,1863.19,35
316,Tony Friesen,2696.91,28
317,Tammy Becker Sr.,1826.09,23
318,Ila Walker,2971.02,33
319,Laree Wisoky,788.23,21
320,Scotty Heidenreich,3269.92,33
321,Dr. Darron Ward,3040.21,27
322,Jaqueline Kunze DVM,771.5,35
323,Coleman Heaney,1090.97,36
324,Ling Mosciski,1599.34,47
325,Milan Brakus Jr.,2562.2,36
326,Hedwig Lynch DDS,1300.14,29
327,Dr. Elina Muller,4485.75,36
328,Janett Russel,3855.83,32
329,Jarred Ryan,1660.69,21
330,Frances Wyman,691.51,25
331,Bennie Hoppe III,2159.89,36
332,Yukiko Leffler,2929.6,38
333,Lacey Wiegand DVM,1986.13,45
334,Wilfredo Walter DDS,3889.55,28
335,Nelida Ankunding,3426.91,25
336,Aletha Lehner,4357.04,34
337,Sidney Predovic,1373.39,44
338,Domingo Bogan,1928.46,26
339,Malcolm Kerluke,2733.61,40
340,Mr. Abram Barton,2674.94,31
341,Nestor Feeney I,1463.61,29
342,Darcie Fahey,2730.86,39
343,Teofila Wolff,4886.1,22
344,Nickolas Weimann,744.57,46
345,Matha Graham,1969.94,47
346,Reuben Harvey,3839.49,25
347,Dannie Emard,915.51,39
348,Dr. Zina Balistreri,1179.27,26
349,Davis Hane Sr.,1305.35,30
350,Efrain Abernathy,3730.17,34
351,Delmar Veum Jr.,2995.7,22
352,Alejandrina Murray,4470.18,24
353,Mallie Thompson Jr.,3051.4,20
354,Olympia Ferry,1078.66,44
355,Gale Jaskolski,4840.75,21
356,Sandy McClure,3238.25,39
357,Jules Parker Sr.,2014.96,33
358,Telma Stroman,2451.62,25
359,Lucien Walker,4116.87,34
360,Maynard Rodriguez,4048.1,37
361,Frank Tremblay,611.17,43
362,Long Medhurst,3051.5,43
363,Estell Hickle DVM,3456.69,38
364,Cordell Borer DVM,4659.09,22
365,Aliza Ledner,659.48,24
366,Chloe Sanford PhD,2138.21,23
367,Miss Emerson Hansen,1113.21,39
368,Graig Toy,4898.13,31
369,Hans Little,2635.77,43
370,Angele McLaughlin,3494.44,29
371,Vanna Willms,3365.85,32
372,Charlsie Deckow,629.66,45
373,Ezra Rutherford,4167.58,42
374,Jarod Bins,3518.09,41
375,Margart O'Connell,1968.52,23
376,Grazyna Abernathy,3941.79,30
377,Shad Yundt,4189.95,36
378,Perry White,1591.39,46
379,Lilli Schmidt,2727.2,32
380,Dr. Georgiana Waelchi,4318.29,37
381,Alta Medhurst,4201.93,27
382,Dalton Rowe,3892.26,30
383,Syreeta Welch Sr.,1768.15,35
384,Buck Ruecker,4745.17,39
385,Ms. Gwendolyn White,4531.96,39
386,Jeanice Shanahan,4751.76,43
387,Miss Shaun Tillman,4500.3,44
388,Ms. Isabell Swaniawski,2713.19,43
389,Dr. Irwin McDermott,3473.31,27
390,Alexander Bartoletti,1752.66,32
391,Joey Turner,1363.14,39
392,Scot O'Connell,2365.9,39
393,Lakendra Weissnat,2448.6,46
394,Dr. Hoyt Kautzer,894.26,43
395,Tony Kuphal,796.68,21
396,Miss Leah Larson,1761.18,46
397,Wayne Kshlerin,4897.08,37
398,Enrique D'Amore,1612.52,23
399,Genevie Crist,2032.36,41
400,Sebastian Gerlach,4357.16,27
401,Roma Simonis,1591.95,38
402,Claud Kub,4055.91,40
403,Santo Schinner,2184.62,21
404,Gennie Waters,3404.13,23
405,Luvenia O'Connell,2491.82,36
406,Evan Erdman,3455.84,34
407,Bryant Breitenberg,2943.05,32
408,Cameron Spencer,3966.87,45
409,Jeramy Bergstrom I,2841.22,38
410,Lon Hilll,4553.01,44
411,Desirae Altenwerth,4745.79,43
412,Joyce Rohan,1436.44,32
413,Mrs. Del Rath,3966.34,45
414,Corinna Batz,4168.95,20
415,Mrs. Robby Sanford,2611.74,32
416,Gene Goldner,1456.99,37
417,Kathaleen Jacobi DVM,2003.05,40
418,Tania Welch PhD,1819.43,31
419,Miss Malvina Abernathy,2826.13,46
420,Patti Feeney,2280.16,38
421,Marcy Howe,3919.13,34
422,Thurman Dibbert,3921.97,29
423,Sonny McClure,1384.35,33
424,Gerald Little,4485.58,33
425,Alden Feil,2153.44,43
426,Gregg Jerde,2531.89,43
427,Vincenzo Dicki,3568.9,28
428,Madeleine Waters PhD,1784.22,32
429,Jackie Schimmel,3036.22,30
430,Theodore Macejkovic,4974.32,28
431,Raymond Keebler,3130.39,45
432,Felice DuBuque,3092.48,40
433,Chester Rogahn DDS,3161.67,23
434,Jake Homenick,1293.58,44
435,Elliot Cole,3069.97,28
436,Alaina Nicolas,1619.98,38
437,Reina Nienow Sr.,2505.49,25
438,Yelena Bergnaum,4579.46,30
439,Junko Kris,2242.48,27
440,Barrett Ferry,4968.19,22
441,Nathanial Mertz I,4577.03,20
442,Kia Shanahan,672.76,41
443,Sheena Robel,3498.65,22
444,Joan Dooley,561.11,40
445,Terrence Lesch,3584.34,33
446,Cuc Harber,4819.48,37
447,Jarred Waters III,3987.57,43
448,Nathaniel Wisoky,1464.18,38
449,Mrs. Eduardo West,2503.14,34
450,Ivory Torphy IV,675.86,31
451,Mr. Arianne Nader,2119.45,44
452,Dr. Debrah Dare,556.16,24
453,Curtis Graham,1325.92,33
454,David Rice,1230.41,40
455,Buffy Pollich,4774.9,44
456,Raul Rolfson,1287.13,38
457,Frederica Von,3481.75,21
458,Lorilee Nolan,2944.8,40
459,Sherlene Mosciski,4298.51,21
460,Vito Stroman,1594.68,23
461,Dr. Marline Torphy,2530.66,40
462,Lavonna Haag,4305.74,43
463,Iesha Crist,3482.93,23
464,Mr. Hong Pollich,3745.62,25
465,Joana Kshlerin V,909.12,47
466,Miss Tory O'Hara,1982.52,27
467,Willodean Abernathy,643.84,36
468,Mrs. Meaghan D'Amore,1167.98,22
469,Ying Hagenes,4209.69,44
470,Edmund Schneider,1036.39,46
471,Kamilah Torphy,1042.17,36
472,Mrs. Else Stoltenberg,1019.07,38
473,Jonas Pfannerstill,4588.22,24
474,Mrs. Keith Baumbach,2756.43,25
475,Quinn Reynolds,4902.82,25
